Mass 0%h2o 5%h2o 10%h2o 15%h2o 20%h2o 25%h2o 30%h2o 35%h2o 40%h2o 45%h2o 50%h2o 55%h2o 60%h2o 65%h2o 70%h2o 75%h2o 80%h2o 85%h2o 90%h2o 95%h2o 100%h2o
8.0 1.878000020980835 1.934000015258789 1.975000023841858 2.009999990463257 2.0429999828338623 2.072999954223633 2.1029999256134033 2.13100004196167 2.1589999198913574 2.184999942779541 2.2109999656677246 2.236999988555908 2.26200008392334 2.2869999408721924 2.311000108718872 2.3350000381469727 2.3589999675750732 2.382999897003174 2.4070000648498535 2.430000066757202 2.4539999961853027
8.574000358581543 1.909999966621399 1.968000054359436 2.009000062942505 2.0450000762939453 2.078000068664551 2.109999895095825 2.140000104904175 2.1679999828338623 2.196000099182129 2.2230000495910645 2.25 2.2760000228881836 2.3010001182556152 2.3259999752044678 2.3510000705718994 2.375999927520752 2.4000000953674316 2.4240000247955322 2.447999954223633 2.4719998836517334 2.496999979019165
9.1899995803833 1.9429999589920044 2.002000093460083 2.0439999103546143 2.0799999237060547 2.114000082015991 2.1459999084472656 2.177000045776367 2.2060000896453857 2.2339999675750732 2.26200008392334 2.2880001068115234 2.315000057220459 2.3410000801086426 2.365999937057495 2.3910000324249268 2.4159998893737793 2.440999984741211 2.4660000801086426 2.490000009536743 2.515000104904175 2.5399999618530273
9.848999977111816 1.9769999980926514 2.0369999408721924 2.0789999961853027 2.115999937057495 2.1500000953674316 2.183000087738037 2.2139999866485596 2.24399995803833 2.2720000743865967 2.299999952316284 2.328000068664551 2.3540000915527344 2.38100004196167 2.4070000648498535 2.431999921798706 2.4579999446868896 2.4830000400543213 2.507999897003174 2.5329999923706055 2.558000087738037 2.5829999446868896
10.5600004196167 2.009999990463257 2.072000026702881 2.115000009536743 2.1519999504089355 2.187000036239624 2.2200000286102295 2.252000093460083 2.2820000648498535 2.311000108718872 2.3389999866485596 2.367000102996826 2.3940000534057617 2.4210000038146973 2.447000026702881 2.4730000495910645 2.499000072479248 2.5250000953674316 2.549999952316284 2.5759999752044678 2.6010000705718994 2.627000093460083
11.3100004196167 2.0439999103546143 2.1070001125335693 2.1500000953674316 2.188999891281128 2.2239999771118164 2.257999897003174 2.2899999618530273 2.319999933242798 2.3499999046325684 2.378999948501587 2.4070000648498535 2.434000015258789 2.4619998931884766 2.48799991607666 2.515000104904175 2.5409998893737793 2.566999912261963 2.5929999351501465 2.61899995803833 2.6449999809265137 2.671999931335449
12.130000114440918 2.078000068664551 2.1419999599456787 2.186000108718872 2.2249999046325684 2.26200008392334 2.2960000038146973 2.328000068664551 2.3589999675750732 2.3889999389648438 2.4189999103546143 2.447000026702881 2.4749999046325684 2.503000020980835 2.5299999713897705 2.556999921798706 2.5840001106262207 2.609999895095825 2.63700008392334 2.6630001068115234 2.690000057220459 2.7160000801086426
13.0 2.11299991607666 2.177999973297119 2.2230000495910645 2.263000011444092 2.299999952316284 2.3340001106262207 2.367000102996826 2.3980000019073486 2.428999900817871 2.4590001106262207 2.48799991607666 2.5160000324249268 2.5439999103546143 2.572000026702881 2.5989999771118164 2.627000093460083 2.6530001163482666 2.680000066757202 2.7070000171661377 2.7339999675750732 2.760999917984009
13.930000305175781 2.1480000019073486 2.2139999866485596 2.259999990463257 2.299999952316284 2.3380000591278076 2.372999906539917 2.4059998989105225 2.437999963760376 2.4690001010894775 2.499000072479248 2.5280001163482666 2.556999921798706 2.5859999656677246 2.614000082015991 2.6419999599456787 2.6700000762939453 2.697000026702881 2.7239999771118164 2.752000093460083 2.7790000438690186 2.806999921798706
14.930000305175781 2.183000087738037 2.250999927520752 2.296999931335449 2.3380000591278076 2.375999927520752 2.4119999408721924 2.444999933242798 2.4779999256134033 2.509000062942505 2.5399999618530273 2.569999933242798 2.5989999771118164 2.628000020980835 2.6570000648498535 2.684999942779541 2.7130000591278076 2.740999937057495 2.7690000534057617 2.7960000038146973 2.8239998817443848 2.8519999980926514
16.0 2.2190001010894775 2.2869999408721924 2.3350000381469727 2.375999927520752 2.4149999618530273 2.4509999752044678 2.484999895095825 2.5179998874664307 2.549999952316284 2.5810000896453857 2.6110000610351562 2.6410000324249268 2.6710000038146973 2.700000047683716 2.7279999256134033 2.756999969482422 2.7850000858306885 2.812999963760376 2.8410000801086426 2.86899995803833 2.8980000019073486
17.149999618530273 2.253999948501587 2.3239998817443848 2.371999979019165 2.4149999618530273 2.4539999961853027 2.490000009536743 2.5250000953674316 2.559000015258789 2.5910000801086426 2.621999979019165 2.6530001163482666 2.684000015258789 2.7130000591278076 2.743000030517578 2.7720000743865967 2.799999952316284 2.8289999961853027 2.8580000400543213 2.885999917984009 2.9149999618530273 2.944000005722046
18.3799991607666 2.2899999618530273 2.361999988555908 2.4110000133514404 2.4539999961853027 2.493000030517578 2.5299999713897705 2.565000057220459 2.5989999771118164 2.631999969482422 2.6640000343322754 2.696000099182129 2.7260000705718994 2.75600004196167 2.7860000133514404 2.815000057220459 2.8450000286102295 2.874000072479248 2.9030001163482666 2.931999921798706 2.9609999656677246 2.990000009536743
19.700000762939453 2.3269999027252197 2.3989999294281006 2.4489998817443848 2.493000030517578 2.5329999923706055 2.569999933242798 2.6059999465942383 2.640000104904175 2.6740000247955322 2.7060000896453857 2.73799991607666 2.7690000534057617 2.799999952316284 2.8299999237060547 2.8589999675750732 2.8889999389648438 2.9179999828338623 2.947999954223633 2.9769999980926514 3.006999969482422 3.0369999408721924
21.110000610351562 2.36299991607666 2.437000036239624 2.48799991607666 2.5320000648498535 2.572999954223633 2.6110000610351562 2.6470000743865967 2.681999921798706 2.7160000801086426 2.749000072479248 2.7809998989105225 2.812000036239624 2.8429999351501465 2.872999906539917 2.9030001163482666 2.933000087738037 2.9630000591278076 2.993000030517578 3.0230000019073486 3.052999973297119 3.0829999446868896
22.6299991607666 2.4000000953674316 2.4749999046325684 2.5269999504089355 2.572000026702881 2.61299991607666 2.6510000228881836 2.687999963760376 2.7239999771118164 2.757999897003174 2.7909998893737793 2.8239998817443848 2.8550000190734863 2.885999917984009 2.9170000553131104 2.947999954223633 2.9779999256134033 3.007999897003174 3.0380001068115234 3.068000078201294 3.0989999771118164 3.130000114440918
24.25 2.436000108718872 2.513000011444092 2.565000057220459 2.6110000610351562 2.6530001163482666 2.691999912261963 2.7290000915527344 2.765000104904175 2.799999952316284 2.8340001106262207 2.865999937057495 2.8989999294281006 2.930000066757202 2.9609999656677246 2.992000102996826 3.0230000019073486 3.052999973297119 3.0840001106262207 3.114000082015991 3.1449999809265137 3.1760001182556152
25.989999771118164 2.4730000495910645 2.5510001182556152 2.6040000915527344 2.6510000228881836 2.693000078201294 2.7330000400543213 2.7709999084472656 2.806999921798706 2.8420000076293945 2.875999927520752 2.9089999198913574 2.941999912261963 2.9739999771118164 3.005000114440918 3.0369999408721924 3.066999912261963 3.0980000495910645 3.128999948501587 3.1600000858306885 3.190999984741211 3.2230000495910645
27.860000610351562 2.509000062942505 2.5889999866485596 2.6429998874664307 2.690000057220459 2.7330000400543213 2.7730000019073486 2.812000036239624 2.8489999771118164 2.884000062942505 2.9189999103546143 2.9519999027252197 2.984999895095825 3.0179998874664307 3.049999952316284 3.0810000896453857 3.111999988555908 3.1440000534057617 3.174999952316284 3.2060000896453857 3.236999988555908 3.2690000534057617
29.860000610351562 2.5450000762939453 2.625999927520752 2.681999921798706 2.7290000915527344 2.7730000019073486 2.813999891281128 2.8529999256134033 2.890000104904175 2.9260001182556152 2.9609999656677246 2.994999885559082 3.0280001163482666 3.061000108718872 3.0940001010894775 3.125999927520752 3.1570000648498535 3.188999891281128 3.2200000286102295 3.252000093460083 3.2839999198913574 3.315999984741211
32.0 2.5810000896453857 2.6640000343322754 2.7200000286102295 2.7690000534057617 2.812999963760376 2.8550000190734863 2.8940000534057617 2.931999921798706 2.9679999351501465 3.003000020980835 3.0380001068115234 3.072000026702881 3.1050000190734863 3.13700008392334 3.1700000762939453 3.2019999027252197 3.2339999675750732 3.2660000324249268 3.2980000972747803 3.3299999237060547 3.36299991607666
