# %ECSV 1.0
# ---
# datatype:
# - {name: ST, datatype: string}
# - {name: WMF, datatype: float64}
# - {name: T_eq, datatype: float64}
# - {name: M_p, datatype: float64}
# - {name: Age, datatype: float64}
# - {name: R_b, datatype: float64}
# - {name: R_20mbar, datatype: float64}
# - {name: R_1mibar, datatype: float64}
# - {name: T_b, datatype: float64}
# - {name: T_int, datatype: float64}
# - {name: s_env, datatype: float64}
# - {name: I/MR^2, datatype: float64}
# - {name: L_env, datatype: float64}
# - {name: L_rad, datatype: float64}
# - {name: L_core, datatype: float64}
# - {name: L_grav, datatype: float64}
# - {name: u_tot, datatype: float64}
# meta: !!omap
# - comments: [Evolutionary tracks from the Steam Worlds Evolution Extended in Temperature model (Aguichine+2025), '', 'Model summary:',
#     'Earth-like core (32.5% iron-sulfur alloy, 67.5% mantle with Earth-like Fe/Si ratio)', Pure H2O envelope and pure H2O atmosphere
#       connected at P_b = 1000 bar, '', 'Parameters:', 'ST: Stellar Type (M or G), for radiative transfer in the atmosphere', 'WMF: Water
#       Mass Fraction, between 0.001 and 1', 'T_eq: Equilibrium temperature (K), between 500 K and 700 K', 'M_p: Planet mass (M_e), between
#       0.2 M_E and 20.0 M_E', 'Age: Host star age (Gyr), between 0.001 Gyr and 20 Gyr, assuming the planet formed at t_0 = 1 Myr (can
#       be adjusted)', '', 'Model outputs:', 'R_b: Planet radius (R_E) at 1000 bar', 'R_20mbar : Planet radius (R_E) at 20 mbar, pressure
#       level where pure steam is opaque at 1 micron', 'R_1mibar : Planet radius (R_E) at 1 microbar (0.1 Pa), pressure level of aerosols/haze
#       formation', 'T_b: Temperature (K) at 1000 bar)', 'T_int: Intrinsic temperature (K), nominal values are between 10 K and 400 K',
#     's_env: Specific entropy of H2O in the envelope (in J/K/kg)', 'I/MR^2: Normalized moment of inertia', '', 'Sources of energy for
#       the cooling, expressed as luminosities (in W):', 'L_env: energy from the H2O envelope (thermal + gravitational)', 'L_rad: radiogenic
#       heat produced in the core', 'L_core: thermal energy of the core', 'L_grav: gravitational energy of the core', 'u_tot: total energy
#       of the planet, obtained by fully integrating thermal (cp*T*dm) and gravitational energy', '', '', 'By construction:', L_env +
#       L_rad + L_core + L_grav = L_int = (4 * Pi * R_p**2) * (sigma_SB * T_int**4), d u_tot / d t = -L_int + L_rad, '', 'NB: The last
#       line of each track represents an estimate of the time until "full exhaustion".', '########################################################################################################',
#     ST    WMF    T_eq          M_p       Age       R_b  R_20mbar  R_1mibar       T_b     T_int           s_env          I/MR^2        L_env         L_rad        L_core        L_grav        u_tot]
# schema: astropy-2.0
ST WMF T_eq M_p Age R_b R_20mbar R_1mibar T_b T_int s_env I/MR^2 L_env L_rad L_core L_grav u_tot
G 0.7 1100.0 4.67144294 20.0 2.23825 2.41282 2.50464 2496.33 10.03 12319.215 0.27043 31187.5 331474000000000.0 794.719 108.023 -2.29363e+33
G 0.7 1100.0 5.95270288 0.001 2.70646 3.0221 3.13307 6563.86 1086.33 16520.0 0.24088 0.0 0.0 0.0 0.0 -2.6625e+33
G 0.7 1100.0 5.95270288 0.0015 2.55882 2.78712 2.88276 4746.92 657.2 15112.576 0.25426 3.47721e+19 481780000000000.0 8.8774e+17 1.18913e+17 -3.05847e+33
G 0.7 1100.0 5.95270288 0.002 2.51805 2.72658 2.81834 4302.12 552.49 14685.29 0.25796 1.68189e+19 481651000000000.0 4.29391e+17 5.75172e+16 -3.1678e+33
G 0.7 1100.0 5.95270288 0.003 2.48044 2.67204 2.76043 3886.07 456.28 14242.746 0.2613675 7.59768e+18 481394000000000.0 1.93971e+17 2.59825e+16 -3.26868e+33
G 0.7 1100.0 5.95270288 0.005 2.4466 2.62458 2.70997 3520.22 371.83 13811.232 0.26444 3.26132e+18 480878000000000.0 8.32624e+16 1.11531e+16 -3.35941e+33
G 0.7 1100.0 5.95270288 0.01 2.41483 2.58171 2.66443 3154.26 288.13 13331.328 0.26731783 1.14738e+18 479599000000000.0 2.92928e+16 3923790000000000.0 -3.4446e+33
G 0.7 1100.0 5.95270288 0.02 2.39087 2.55073 2.63183 2902.93 229.95 12969.241 0.26948963 4.56991e+17 477054000000000.0 1.16671e+16 1562820000000000.0 -3.50888e+33
G 0.7 1100.0 5.95270288 0.03 2.37903 2.53557 2.61587 2785.65 202.61 12790.282 0.27056066 2.72941e+17 474529000000000.0 6968250000000000.0 933402000000000.0 -3.54064e+33
G 0.7 1100.0 5.95270288 0.05 2.36792 2.5218 2.60134 2655.85 157.99 12584.318 0.27156906 1.01321e+17 469554000000000.0 2586740000000000.0 346496000000000.0 -3.57041e+33
G 0.7 1100.0 5.95270288 0.1 2.35862 2.51034 2.58926 2549.04 119.63 12408.307 0.27241563 3.31799e+16 457539000000000.0 847091000000000.0 113468000000000.0 -3.59538e+33
G 0.7 1100.0 5.95270288 0.2 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 1.0683e+16 443130000000000.0 272740000000000.0 36533700000000.0 -3.60648e+33
G 0.7 1100.0 5.95270288 0.5 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 1.05211e+16 443083000000000.0 268607000000000.0 35980100000000.0 -3.60648e+33
G 0.7 1100.0 5.95270288 1.0 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 1.02514e+16 443004000000000.0 261720000000000.0 35057600000000.0 -3.60648e+33
G 0.7 1100.0 5.95270288 2.0 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 9711820000000000.0 442846000000000.0 247945000000000.0 33212400000000.0 -3.60648e+33
G 0.7 1100.0 5.95270288 5.0 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 8093180000000000.0 442373000000000.0 206621000000000.0 27677000000000.0 -3.60648e+33
G 0.7 1100.0 5.95270288 10.0 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 5395450000000000.0 441584000000000.0 137747000000000.0 18451300000000.0 -3.60648e+33
G 0.7 1100.0 5.95270288 20.0 2.35447 2.50541 2.58404 2512.77 87.07 12347.161 0.27279 157546.0 440006000000000.0 4022.19 538.781 -3.60648e+33
G 0.7 1100.0 7.58538038 0.001 2.81234 3.08071 3.1741 6563.86 1129.19 16520.0 0.24599 0.0 0.0 0.0 0.0 -4.37496e+33
G 0.7 1100.0 7.58538038 0.0015 2.6758 2.8709 2.95178 4755.21 685.19 15120.14 0.257735 4.49235e+19 613920000000000.0 1.14952e+18 1.55308e+17 -4.89337e+33
G 0.7 1100.0 7.58538038 0.002 2.63718 2.81652 2.89449 4326.44 579.1 14709.797 0.26105 2.22612e+19 613756000000000.0 5.69628e+17 7.69605e+16 -5.03997e+33
G 0.7 1100.0 7.58538038 0.003 2.60109 2.76681 2.84233 3907.11 478.69 14266.278 0.26416 1.01193e+19 613429000000000.0 2.58938e+17 3.49842e+16 -5.17697e+33
G 0.7 1100.0 7.58538038 0.005 2.56816 2.72262 2.79592 3555.23 393.96 13854.482 0.26699 4.5276e+18 612769000000000.0 1.15854e+17 1.56526e+16 -5.30203e+33
G 0.7 1100.0 7.58538038 0.01 2.53677 2.68203 2.75333 3173.88 302.88 13358.427 0.26969227 1.54579e+18 611140000000000.0 3.95543e+16 5344050000000000.0 -5.42119e+33
G 0.7 1100.0 7.58538038 0.02 2.51353 2.65251 2.72231 2917.63 241.04 12991.212 0.2716925 6.09763e+17 607898000000000.0 1.56029e+16 2108050000000000.0 -5.50941e+33
G 0.7 1100.0 7.58538038 0.03 2.50211 2.63814 2.7072 2798.75 212.16 12810.596 0.27267204 3.62948e+17 604679000000000.0 9287270000000000.0 1254770000000000.0 -5.55279e+33
G 0.7 1100.0 7.58538038 0.05 2.49041 2.62375 2.69206 2669.85 169.36 12606.933 0.27367949 1.48228e+17 598331000000000.0 3792920000000000.0 512448000000000.0 -5.59719e+33
G 0.7 1100.0 7.58538038 0.1 2.48081 2.61216 2.67985 2561.07 126.83 12428.434 0.27450213 4.63788e+16 582999000000000.0 1186760000000000.0 160339000000000.0 -5.63365e+33
G 0.7 1100.0 7.58538038 0.2 2.4761 2.60649 2.67388 2505.39 74.73 12334.621 0.27491095 7607710000000000.0 557107000000000.0 194669000000000.0 26301100000000.0 -5.65154e+33
G 0.7 1100.0 7.58538038 0.5 2.47556 2.60587 2.67322 2500.7 58.47 12326.661 0.27495084 3224100000000000.0 542105000000000.0 82499600000000.0 11146200000000.0 -5.65357e+33
G 0.7 1100.0 7.58538038 1.0 2.47554 2.60585 2.67319 2500.63 57.23 12326.535 0.27495261 3141430000000000.0 541862000000000.0 80384200000000.0 10860400000000.0 -5.65364e+33
G 0.7 1100.0 7.58538038 2.0 2.4755 2.6058 2.67314 2500.48 54.74 12326.282 0.27495616 2976090000000000.0 541376000000000.0 76153500000000.0 10288800000000.0 -5.6538e+33
G 0.7 1100.0 7.58538038 5.0 2.47538 2.60566 2.673 2500.03 47.28 12325.522 0.2749668 2480070000000000.0 539918000000000.0 63461200000000.0 8574030000000.0 -5.65427e+33
G 0.7 1100.0 7.58538038 10.0 2.47517 2.60543 2.67275 2499.29 34.85 12324.256 0.27498453 1653380000000000.0 537489000000000.0 42307500000000.0 5716020000000.0 -5.65505e+33
G 0.7 1100.0 7.58538038 20.0 2.47476 2.60496 2.67226 2497.8 9.98 12321.725 0.27502 48609.5 532629000000000.0 1243.84 168.049 -5.65661e+33
G 0.7 1100.0 9.66586048 0.001 2.93101 3.15945 3.2382 6563.86 1172.09 16520.0 0.25006 0.0 0.0 0.0 0.0 -7.07526e+33
G 0.7 1100.0 9.66586048 0.0015 2.80131 2.96946 3.03833 4780.14 718.12 15142.846 0.26064 5.93456e+19 782302000000000.0 1.51876e+18 2.56727e+17 -7.77177e+33
G 0.7 1100.0 9.66586048 0.002 2.76423 2.91852 2.98472 4365.76 611.04 14749.097 0.26365667 3.03099e+19 782095000000000.0 7.75682e+17 1.31119e+17 -7.97091e+33
G 0.7 1100.0 9.66586048 0.003 2.72837 2.87072 2.93481 3932.82 503.26 14294.853 0.266584 1.35888e+19 781675000000000.0 3.4776e+17 5.87844e+16 -8.16345e+33
G 0.7 1100.0 9.66586048 0.005 2.69643 2.82955 2.892 3577.61 414.63 13881.886 0.269182 6.12029e+18 780843000000000.0 1.56629e+17 2.64761e+16 -8.33501e+33
G 0.7 1100.0 9.66586048 0.01 2.66506 2.79047 2.85141 3195.15 319.01 13387.619 0.27173955 2.09785e+18 778761000000000.0 5.36876e+16 9075210000000000.0 -8.50345e+33
G 0.7 1100.0 9.66586048 0.02 2.64227 2.76261 2.82245 2933.34 252.97 13014.587 0.27360291 8.16851e+17 774627000000000.0 2.09046e+16 3533660000000000.0 -8.62584e+33
G 0.7 1100.0 9.66586048 0.03 2.63115 2.74914 2.80844 2813.05 222.42 12832.68 0.27450703 4.84521e+17 770525000000000.0 1.23997e+16 2096020000000000.0 -8.68552e+33
G 0.7 1100.0 9.66586048 0.05 2.61912 2.73477 2.79349 2684.03 182.49 12629.749 0.27548913 2.21191e+17 762417000000000.0 5660660000000000.0 956863000000000.0 -8.75011e+33
G 0.7 1100.0 9.66586048 0.1 2.60903 2.72302 2.78127 2572.62 134.66 12447.674 0.27631379 6.53099e+16 742908000000000.0 1671390000000000.0 282528000000000.0 -8.80432e+33
G 0.7 1100.0 9.66586048 0.2 2.60377 2.71687 2.77487 2505.59 76.29 12334.974 0.27673987 9258670000000000.0 704114000000000.0 236945000000000.0 40052600000000.0 -8.83259e+33
G 0.7 1100.0 9.66586048 0.5 2.60376 2.71686 2.77486 2505.39 75.09 12334.633 0.27674091 9029270000000000.0 703977000000000.0 231074000000000.0 39060200000000.0 -8.83265e+33
G 0.7 1100.0 9.66586048 1.0 2.60374 2.71684 2.77484 2505.22 73.42 12334.331 0.27674242 8797750000000000.0 703944000000000.0 225149000000000.0 38058700000000.0 -8.83275e+33
G 0.7 1100.0 9.66586048 2.0 2.60371 2.7168 2.77479 2504.86 70.08 12333.727 0.27674545 8334710000000000.0 703877000000000.0 213300000000000.0 36055600000000.0 -8.83293e+33
G 0.7 1100.0 9.66586048 5.0 2.6036 2.71668 2.77467 2503.8 60.06 12331.916 0.27675455 6945590000000000.0 703677000000000.0 177750000000000.0 30046300000000.0 -8.8335e+33
G 0.7 1100.0 9.66586048 10.0 2.60342 2.71647 2.77445 2502.02 43.36 12328.898 0.2767697 4630390000000000.0 703343000000000.0 118500000000000.0 20030900000000.0 -8.83443e+33
G 0.7 1100.0 9.66586048 20.0 2.60307 2.71607 2.77403 2498.47 9.96 12322.861 0.2768 135670.0 702675000000000.0 3472.03 586.906 -8.83631e+33
G 0.7 1100.0 12.31696422 0.001 3.05158 3.24445 3.31036 6563.86 1217.25 16520.0 0.25415 0.0 0.0 0.0 0.0 -1.13843e+34
G 0.7 1100.0 12.31696422 0.0015 2.93228 3.07734 3.1361 4796.86 749.99 15158.004 0.26332 7.73484e+19 996871000000000.0 1.98578e+18 3.3352e+17 -1.2293e+34
G 0.7 1100.0 12.31696422 0.002 2.8969 3.03053 3.0873 4370.7 635.8 14754.015 0.26604 3.90135e+19 996602000000000.0 1.0016e+18 1.68223e+17 -1.25625e+34
G 0.7 1100.0 12.31696422 0.003 2.86285 2.9865 3.04155 3956.81 528.02 14321.336 0.2686575 1.81251e+19 996068000000000.0 4.65328e+17 7.8154e+16 -1.28219e+34
G 0.7 1100.0 12.31696422 0.005 2.8319 2.94734 3.00089 3598.16 435.62 13906.908 0.271038 8.22338e+18 995007000000000.0 2.1112e+17 3.54586e+16 -1.30576e+34
G 0.7 1100.0 12.31696422 0.01 2.80047 2.90876 2.96084 3223.8 338.09 13426.642 0.27345364 2.92221e+18 992353000000000.0 7.50222e+16 1.26003e+16 -1.3297e+34
G 0.7 1100.0 12.31696422 0.02 2.77763 2.88135 2.93239 2956.01 267.49 13048.1 0.27520868 1.12847e+18 987087000000000.0 2.89714e+16 4865880000000000.0 -1.34709e+34
G 0.7 1100.0 12.31696422 0.03 2.76655 2.86816 2.91869 2833.64 235.03 12864.325 0.27605933 6.67677e+17 981862000000000.0 1.71414e+16 2878970000000000.0 -1.35554e+34
G 0.7 1100.0 12.31696422 0.05 2.75427 2.85376 2.90382 2703.48 200.28 12660.87 0.27700536 3.49361e+17 971510000000000.0 8969190000000000.0 1506420000000000.0 -1.36489e+34
G 0.7 1100.0 12.31696422 0.1 2.74367 2.84173 2.89142 2578.5 141.21 12457.454 0.27781557 8.76262e+16 946623000000000.0 2249640000000000.0 377837000000000.0 -1.37297e+34
G 0.7 1100.0 12.31696422 0.2 2.73832 2.83565 2.88515 2510.05 87.51 12342.544 0.27822748 1.65307e+16 901159000000000.0 424396000000000.0 71279200000000.0 -1.37704e+34
G 0.7 1100.0 12.31696422 0.5 2.73815 2.83545 2.88494 2505.41 76.21 12334.655 0.27824146 1.08137e+16 894372000000000.0 277622000000000.0 46627800000000.0 -1.37717e+34
G 0.7 1100.0 12.31696422 1.0 2.73812 2.83541 2.8849 2505.25 74.51 12334.381 0.27824399 1.05364e+16 894271000000000.0 270503000000000.0 45432300000000.0 -1.3772e+34
G 0.7 1100.0 12.31696422 2.0 2.73805 2.83534 2.88483 2504.92 71.11 12333.832 0.27824904 9981880000000000.0 894067000000000.0 256266000000000.0 43041100000000.0 -1.37725e+34
G 0.7 1100.0 12.31696422 5.0 2.73785 2.83513 2.8846 2503.96 60.91 12332.187 0.2782642 8318230000000000.0 893458000000000.0 213555000000000.0 35867600000000.0 -1.3774e+34
G 0.7 1100.0 12.31696422 10.0 2.73752 2.83477 2.88423 2502.34 43.92 12329.444 0.27828947 5545490000000000.0 892442000000000.0 142370000000000.0 23911700000000.0 -1.37765e+34
G 0.7 1100.0 12.31696422 20.0 2.73686 2.83405 2.88349 2499.12 9.93 12323.959 0.27834 162482.0 890411000000000.0 4171.44 700.609 -1.37815e+34
G 0.7 1100.0 15.69519941 0.001 3.18336 3.34777 3.40348 6563.86 1262.41 16520.0 0.2573 0.0 0.0 0.0 0.0 -1.81351e+34
G 0.7 1100.0 15.69519941 0.0015 3.07011 3.19461 3.24443 4830.52 788.02 15188.366 0.26553 1.03255e+20 1270290000000000.0 2.65378e+18 5.16999e+17 -1.93609e+34
G 0.7 1100.0 15.69519941 0.002 3.0361 3.15134 3.19969 4405.54 670.16 14788.5 0.268 5.28563e+19 1269950000000000.0 1.35848e+18 2.64653e+17 -1.9729e+34
G 0.7 1100.0 15.69519941 0.003 3.00224 3.10911 3.15607 3996.12 558.18 14364.386 0.2704625 2.48726e+19 1269260000000000.0 6.39258e+17 1.24538e+17 -2.00954e+34
G 0.7 1100.0 15.69519941 0.005 2.97166 3.07169 3.11754 3624.91 459.27 13939.257 0.27268444 1.11783e+19 1267910000000000.0 2.87296e+17 5.59698e+16 -2.04263e+34
G 0.7 1100.0 15.69519941 0.01 2.9402 3.0341 3.07883 3252.16 358.4 13464.932 0.27497286 4.06519e+18 1264520000000000.0 1.04481e+17 2.03545e+16 -2.07669e+34
G 0.7 1100.0 15.69519941 0.02 2.91749 3.00762 3.05158 2975.92 282.01 13077.34 0.27662444 1.53704e+18 1257820000000000.0 3.95041e+16 7696030000000000.0 -2.10127e+34
G 0.7 1100.0 15.69519941 0.03 2.90659 2.99502 3.0386 2851.38 247.34 12891.397 0.27741438 9.03529e+17 1251160000000000.0 2.32219e+16 4524000000000000.0 -2.11306e+34
G 0.7 1100.0 15.69519941 0.05 2.89459 2.98119 3.02437 2719.7 210.5 12686.683 0.27829321 4.70647e+17 1237970000000000.0 1.20963e+16 2356540000000000.0 -2.12605e+34
G 0.7 1100.0 15.69519941 0.1 2.88349 2.96858 3.01138 2581.93 147.29 12463.144 0.27909621 1.14923e+17 1206150000000000.0 2953680000000000.0 575425000000000.0 -2.13807e+34
G 0.7 1100.0 15.69519941 0.2 2.87828 2.96271 3.00533 2514.08 98.06 12349.382 0.27947281 2.64757e+16 1147840000000000.0 680461000000000.0 132565000000000.0 -2.14371e+34
G 0.7 1100.0 15.69519941 0.5 2.87757 2.96191 3.00452 2505.43 77.33 12334.69 0.279531 1.29349e+16 1123500000000000.0 332445000000000.0 64765600000000.0 -2.14448e+34
G 0.7 1100.0 15.69519941 1.0 2.87754 2.96188 3.00449 2505.28 75.6 12334.441 0.27953303 1.26033e+16 1123130000000000.0 323921000000000.0 63105000000000.0 -2.14451e+34
G 0.7 1100.0 15.69519941 2.0 2.87748 2.96182 3.00442 2504.99 72.15 12333.941 0.27953708 1.19399e+16 1122390000000000.0 306872000000000.0 59783600000000.0 -2.14457e+34
G 0.7 1100.0 15.69519941 5.0 2.8773 2.96162 3.00423 2504.11 61.79 12332.443 0.27954923 9949950000000000.0 1120160000000000.0 255727000000000.0 49819700000000.0 -2.14477e+34
G 0.7 1100.0 15.69519941 10.0 2.877 2.9613 3.00389 2502.64 44.53 12329.947 0.27956949 6633300000000000.0 1116450000000000.0 170485000000000.0 33213100000000.0 -2.14509e+34
G 0.7 1100.0 15.69519941 20.0 2.87641 2.96066 3.00323 2499.7 10.0 12324.953 0.27961 194354.0 1109030000000000.0 4995.19 973.148 -2.14573e+34
G 0.7 1100.0 20.0 0.001 3.32246 3.46294 3.51016 6563.86 1308.57 16520.0 0.25987 0.0 0.0 0.0 0.0 -2.87623e+34
G 0.7 1100.0 20.0 0.0015 3.21473 3.32239 3.36492 4873.04 829.89 15226.405 0.267295 1.39227e+20 1618690000000000.0 3.58395e+18 7.12285e+17 -3.04152e+34
G 0.7 1100.0 20.0 0.002 3.18154 3.281 3.32217 4445.79 707.56 14828.007 0.26958 7.20943e+19 1618260000000000.0 1.85583e+18 3.68833e+17 -3.09243e+34
G 0.7 1100.0 20.0 0.003 3.14786 3.23975 3.2796 4045.99 592.82 14418.379 0.2719 3.47779e+19 1617390000000000.0 8.95241e+17 1.77923e+17 -3.1441e+34
G 0.7 1100.0 20.0 0.005 3.11748 3.20338 3.24231 3650.24 483.72 13969.663 0.273996 1.51343e+19 1615670000000000.0 3.89583e+17 7.74269e+16 -3.19072e+34
G 0.7 1100.0 20.0 0.01 3.08662 3.16731 3.2054 3278.54 379.84 13500.261 0.27612571 5.65143e+18 1611360000000000.0 1.45478e+17 2.89126e+16 -3.23807e+34
G 0.7 1100.0 20.0 0.02 3.06393 3.14156 3.17907 2996.36 297.82 13107.176 0.27768481 2.10855e+18 1602810000000000.0 5.42776e+16 1.07873e+16 -3.27287e+34
G 0.7 1100.0 20.0 0.03 3.05314 3.12938 3.16663 2870.37 260.96 12920.218 0.27843278 1.23546e+18 1594320000000000.0 3.18027e+16 6320570000000000.0 -3.28942e+34
G 0.7 1100.0 20.0 0.05 3.0413 3.11608 3.15302 2737.58 221.93 12714.997 0.27924294 6.41958e+17 1577510000000000.0 1.65251e+16 3284240000000000.0 -3.30759e+34
G 0.7 1100.0 20.0 0.1 3.0291 3.1025 3.13913 2594.4 159.7 12483.798 0.28009 1.75719e+17 1536800000000000.0 4523290000000000.0 898973000000000.0 -3.3263e+34
G 0.7 1100.0 20.0 0.2 3.02346 3.09627 3.13277 2518.09 107.62 12356.165 0.28047901 4.08985e+16 1459670000000000.0 1052800000000000.0 209236000000000.0 -3.33495e+34
G 0.7 1100.0 20.0 0.5 3.02228 3.09499 3.13145 2505.44 78.36 12334.713 0.28056 1.55791e+16 1410200000000000.0 401032000000000.0 79702200000000.0 -3.33677e+34
G 0.7 1100.0 20.0 1.0 3.02228 3.09499 3.13145 2505.31 76.6 12334.488 0.28056 1.51796e+16 1409800000000000.0 390749000000000.0 77658600000000.0 -3.33677e+34
G 0.7 1100.0 20.0 2.0 3.02228 3.09499 3.13145 2505.04 73.09 12334.037 0.28056 1.43807e+16 1409010000000000.0 370183000000000.0 73571300000000.0 -3.33677e+34
G 0.7 1100.0 20.0 5.0 3.02229 3.09499 3.13145 2504.25 62.57 12332.685 0.28056 1.19839e+16 1406640000000000.0 308486000000000.0 61309400000000.0 -3.33676e+34
G 0.7 1100.0 20.0 10.0 3.02229 3.09499 3.13145 2502.92 45.02 12330.43 0.28056 7989270000000000.0 1402690000000000.0 205657000000000.0 40872900000000.0 -3.33675e+34
G 0.7 1100.0 20.0 20.0 3.02231 3.095 3.13146 2500.27 9.93 12325.922 0.28056 234084.0 1394790000000000.0 6025.75 1197.58 -3.33672e+34
G 0.7 1300.0 0.2 0.001 2.26326 6.39341 8.52153 6563.86 532.92 16520.0 0.2327 0.0 0.0 0.0 0.0 1.96279e+31
G 0.7 1300.0 0.2 0.0015 1.75083 4.41265 6.05078 4355.88 295.72 14739.261 0.22292 6.71765e+17 16187000000000.0 1.14266e+16 3850480000000000.0 1.0733e+31
G 0.7 1300.0 0.2 0.002 1.65408 4.06056 5.59196 3957.89 250.81 14322.53 0.22108 3.10471e+17 16182600000000.0 5281060000000000.0 1779580000000000.0 9.05356e+30
G 0.7 1300.0 0.2 0.003 1.56503 3.74491 5.17254 3624.65 212.36 13938.947 0.219382 1.42962e+17 16174000000000.0 2431750000000000.0 819439000000000.0 7.50772e+30
G 0.7 1300.0 0.2 0.005 1.4851 3.4753 4.80488 3325.18 176.18 13562.019 0.21785 6.10864e+16 16156700000000.0 1039070000000000.0 350140000000000.0 6.12037e+30
G 0.7 1300.0 0.2 0.01 1.40812 3.22154 4.45168 3046.9 140.43 13180.111 0.2163825 2.22148e+16 16113900000000.0 377870000000000.0 127332000000000.0 4.78402e+30
G 0.7 1300.0 0.2 0.02 1.35089 3.0317 4.18435 2831.41 108.03 12860.901 0.21529235 7256950000000000.0 16028000000000.0 123440000000000.0 41596000000000.0 3.79074e+30
G 0.7 1300.0 0.2 0.03 1.3324 2.96955 4.09647 2734.95 83.68 12710.847 0.21494045 2612140000000000.0 15945200000000.0 44432200000000.0 14972500000000.0 3.46973e+30
G 0.7 1300.0 0.2 0.05 1.32237 2.93604 4.04884 2681.67 55.54 12625.958 0.21474952 602359000000000.0 15793200000000.0 10246000000000.0 3452650000000.0 3.29556e+30
G 0.7 1300.0 0.2 0.1 1.32059 2.93006 4.04035 2671.32 41.42 12609.312 0.21470996 254605000000000.0 15700500000000.0 4330790000000.0 1459370000000.0 3.2647e+30
G 0.7 1300.0 0.2 0.2 1.32058 2.93004 4.04032 2671.3 41.26 12609.275 0.21470986 253326000000000.0 15700300000000.0 4309030000000.0 1452030000000.0 3.2646e+30
G 0.7 1300.0 0.2 0.5 1.32057 2.92999 4.04024 2671.23 40.79 12609.163 0.21470956 249487000000000.0 15699500000000.0 4243740000000.0 1430030000000.0 3.2643e+30
G 0.7 1300.0 0.2 1.0 1.32054 2.9299 4.04011 2671.11 40.0 12608.975 0.21470906 243090000000000.0 15698300000000.0 4134930000000.0 1393360000000.0 3.26381e+30
G 0.7 1300.0 0.2 2.0 1.32048 2.92971 4.03985 2670.88 38.42 12608.601 0.21470806 230296000000000.0 15695800000000.0 3917300000000.0 1320030000000.0 3.26281e+30
G 0.7 1300.0 0.2 5.0 1.32031 2.92916 4.03905 2670.18 33.68 12607.477 0.21470505 191913000000000.0 15688300000000.0 3264420000000.0 1100020000000.0 3.25983e+30
G 0.7 1300.0 0.2 10.0 1.32002 2.92824 4.03772 2669.02 25.79 12605.604 0.21470003 127942000000000.0 15675800000000.0 2176280000000.0 733350000000.0 3.25487e+30
G 0.7 1300.0 0.2 20.0 1.31945 2.92639 4.03506 2666.7 9.99 12601.858 0.21469 3467.25 15650800000000.0 58.9771 19.8738 3.24493e+30
G 0.7 1300.0 0.254855 0.001 2.30296 6.11592 8.05033 6563.86 554.97 16520.0 0.22291 0.0 0.0 0.0 0.0 2.30071e+31
G 0.7 1300.0 0.254855 0.0015 1.76037 4.11204 5.53407 4400.54 316.56 14783.567 0.21887 8.898e+17 20626600000000.0 1.51889e+16 6879630000000000.0 1.09568e+31
G 0.7 1300.0 0.254855 0.002 1.65664 3.74706 5.05512 3988.44 268.52 14356.005 0.21809333 4.08302e+17 20621100000000.0 6969740000000000.0 3156850000000000.0 8.65299e+30
G 0.7 1300.0 0.254855 0.003 1.56099 3.41867 4.61528 3643.62 227.36 13961.745 0.217385 1.86446e+17 20610100000000.0 3182630000000000.0 1441530000000000.0 6.52864e+30
G 0.7 1300.0 0.254855 0.005 1.47571 3.1286 4.22008 3315.46 185.43 13549.231 0.21674857 7.38947e+16 20588000000000.0 1261390000000000.0 571328000000000.0 4.63496e+30
G 0.7 1300.0 0.254855 0.01 1.41216 2.91002 3.91925 2972.11 135.74 13071.767 0.21627 1.94917e+16 20533300000000.0 332724000000000.0 150703000000000.0 3.22345e+30
G 0.7 1300.0 0.254855 0.02 1.37501 2.78498 3.7444 2773.75 99.04 12771.752 0.21599793 5351570000000000.0 20425400000000.0 91351400000000.0 41376500000000.0 2.39826e+30
G 0.7 1300.0 0.254855 0.03 1.36379 2.74815 3.69227 2710.38 76.91 12671.876 0.21590946 2015830000000000.0 20322000000000.0 34410400000000.0 15585700000000.0 2.14924e+30
G 0.7 1300.0 0.254855 0.05 1.35767 2.72823 3.66395 2677.06 50.82 12618.546 0.21586731 516200000000000.0 20137000000000.0 8811550000000.0 3991080000000.0 2.01316e+30
G 0.7 1300.0 0.254855 0.1 1.35671 2.7251 3.65951 2671.32 41.12 12609.314 0.21586 282199000000000.0 20060300000000.0 4817140000000.0 2181860000000.0 1.99195e+30
G 0.7 1300.0 0.254855 0.2 1.35671 2.72509 3.6595 2671.3 40.96 12609.283 0.21586 280781000000000.0 20060000000000.0 4792940000000.0 2170900000000.0 1.9919e+30
G 0.7 1300.0 0.254855 0.5 1.3567 2.72507 3.65946 2671.25 40.49 12609.19 0.21586 276526000000000.0 20058900000000.0 4720320000000.0 2138010000000.0 1.99176e+30
G 0.7 1300.0 0.254855 1.0 1.35669 2.72503 3.65941 2671.15 39.71 12609.037 0.21586 269436000000000.0 20057100000000.0 4599280000000.0 2083190000000.0 1.99152e+30
